Date,Open,High,Low,Close,Volume
2006-01-03 00:00:00-05:00,35.57996271524415,35.57996271524415,34.34312304787412,35.067283630371094,4473700
2006-01-04 00:00:00-05:00,34.94553051672715,35.09292564238236,34.72123411782736,35.02243423461914,4054300
2006-01-05 00:00:00-05:00,35.265944387164666,35.52228514455777,34.69558876884398,34.91988754272461,5378900
2006-01-06 00:00:00-05:00,35.16980744864064,35.195439560654485,34.55459031203677,34.81734085083008,4067900
2006-01-09 00:00:00-05:00,34.73405795089094,35.028848257764054,34.70201595138697,34.86222839355469,3643300
2006-01-10 00:00:00-05:00,34.81093226343735,34.95191988558013,34.70198906061499,34.82374954223633,3580700
2006-01-11 00:00:00-05:00,34.548184159673234,34.82374954223633,34.37515456285599,34.82374954223633,3784800
2006-01-12 00:00:00-05:00,34.78531628462449,34.78531628462449,34.33672351029739,34.56101989746094,2577300
2006-01-13 00:00:00-05:00,34.70840808267021,35.054467392011844,34.65714139497892,34.849395751953125,2471800
2006-01-17 00:00:00-05:00,34.77249585320661,34.79813042217686,34.49693279304109,34.669960021972656,2716300
2006-01-18 00:00:00-05:00,34.38156128667481,34.766069836967304,34.33029217615808,34.567405700683594,3899200
2006-01-19 00:00:00-05:00,35.00960694842767,35.07369091705247,34.61868838373495,34.87502670288086,3063500
2006-01-20 00:00:00-05:00,34.98398035904209,35.03524705670078,34.33672332763672,34.33672332763672,4165200
2006-01-23 00:00:00-05:00,34.30466750393273,34.445655153825946,33.68304525002792,33.804805755615234,4079300
2006-01-24 00:00:00-05:00,34.593045526887465,35.01600597451402,34.349522104118805,34.766075134277344,6506200
2006-01-25 00:00:00-05:00,35.022419592022175,35.40692824213248,34.83016282232064,35.11854553222656,4665600
2006-01-26 00:00:00-05:00,35.246727393248285,35.32362865942325,34.28545300979606,34.54179382324219,5501500
2006-01-27 00:00:00-05:00,35.086510939174694,35.201864047423186,34.61869108667666,34.71481704711914,3864400
2006-01-30 00:00:00-05:00,34.84940074002725,35.10573910446755,34.77890689529585,34.84299087524414,2729300
2006-01-31 00:00:00-05:00,34.95834311795847,35.13778265767739,34.68277761072838,35.08651351928711,3977300
2006-02-01 00:00:00-05:00,34.99038383894968,35.355667880476474,34.65073436568894,35.08010482788086,3586800
2006-02-02 00:00:00-05:00,35.18264018892716,35.50306495405529,34.41362026369027,35.39411926269531,5666100
2006-02-03 00:00:00-05:00,35.0608798296031,35.483840453344726,34.83658345513676,35.221092224121094,3834800
2006-02-06 00:00:00-05:00,35.37488208072609,35.55431910361512,35.137768522673284,35.24671173095703,4283900
2006-02-07 00:00:00-05:00,35.272354722662406,35.35566339198034,34.71481393456851,34.804534912109375,3527300
2006-02-08 00:00:00-05:00,35.009602754050164,35.009602754050164,34.42642990870423,34.637908935546875,3483700
2006-02-09 00:00:00-05:00,34.61226897736364,34.83656769500393,34.44564923808877,34.59304428100586,3788800
2006-02-10 00:00:00-05:00,34.54178174781685,35.09932001080871,34.41361138590073,34.99678421020508,4016100
2006-02-13 00:00:00-05:00,34.83657789853052,35.137777934468545,34.766084065043174,34.95193099975586,1953300
2006-02-14 00:00:00-05:00,34.77248659420527,35.528689064941425,34.61227424777213,35.522281646728516,3447000
2006-02-15 00:00:00-05:00,35.37461461612843,35.881801162536306,35.10497262379884,35.82402038574219,3599300
2006-02-16 00:00:00-05:00,35.24622251116368,35.47734321809037,34.76471675253612,35.04719924926758,5917900
2006-02-17 00:00:00-05:00,34.95731995668818,35.162762225949386,34.71335634354111,34.86743927001953,5187600
2006-02-21 00:00:00-05:00,34.83533407370943,35.053616773062394,34.360249783336116,34.450130462646484,4621800
2006-02-22 00:00:00-05:00,34.61706148790937,35.31043112927199,34.52718078233989,35.053627014160156,4116800
2006-02-23 00:00:00-05:00,35.13707298084346,35.413136423765415,34.86743098490916,34.99583053588867,4243500
2006-02-24 00:00:00-05:00,34.95731596415204,34.99583485457356,34.572109916483555,34.70051193237305,2838500
2006-02-27 00:00:00-05:00,34.873858647485804,35.83687021348574,34.828918303664345,35.618587493896484,3697800
2006-02-28 00:00:00-05:00,35.37463551970461,35.52871849856109,34.841770218002075,34.92523193359375,4707500
2006-03-01 00:00:00-05:00,35.04721087407353,35.246234201983654,34.68768557338399,35.03437042236328,3469300
2006-03-02 00:00:00-05:00,34.95731402313176,34.95731402313176,34.28320653847297,34.48222732543945,4024300
2006-03-03 00:00:00-05:00,34.31530432448753,34.68124843512485,34.219002211555825,34.27678298950195,4077000
2006-03-06 00:00:00-05:00,34.28320605751116,34.43728650660976,33.898000036635494,33.98788070678711,4801600
2006-03-07 00:00:00-05:00,33.99431568526907,34.116296293447526,33.73751156913327,33.9365348815918,4455100
2006-03-08 00:00:00-05:00,33.930098494128956,34.52074672158486,33.83379882977269,34.26394271850586,3269300
2006-03-09 00:00:00-05:00,34.34740766190805,34.373088554477526,33.76318082580828,33.865901947021484,2662100
2006-03-10 00:00:00-05:00,33.86589681126093,34.52716377572335,33.840215922585955,34.22542190551758,3613600
2006-03-13 00:00:00-05:00,34.31531100159151,34.398772685768066,34.122709187315934,34.257530212402344,3023900
2006-03-14 00:00:00-05:00,34.12912730998633,35.0600389123186,34.12912730998633,35.015098571777344,3827900
2006-03-15 00:00:00-05:00,35.0857224587287,35.117822354532436,34.19975112996831,34.48865509033203,4295700
2006-03-16 00:00:00-05:00,34.668416466084985,34.77755660163069,34.43729329779401,34.48865509033203,2473300
2006-03-17 00:00:00-05:00,34.62990355935481,34.6941058156704,34.411620786013124,34.5207633972168,3624900
2006-03-20 00:00:00-05:00,34.443707559205556,34.60420945379819,34.199743993686674,34.36666488647461,2772600
2006-03-21 00:00:00-05:00,34.37951078999505,34.62347439424541,34.01356660815198,34.257530212402344,5867700
2006-03-22 00:00:00-05:00,34.25753089393676,34.62989408240217,34.09702897066987,34.38593292236328,4546700
2006-03-23 00:00:00-05:00,34.231852171790706,34.334573311240604,34.02640989289092,34.23827362060547,4167300
2006-03-24 00:00:00-05:00,34.41160609816827,34.55927000013417,34.04566196509451,34.48222732543945,3771700
2006-03-27 00:00:00-05:00,34.353818832821986,34.546423034142514,34.09059586662331,34.135536193847656,2639500
2006-03-28 00:00:00-05:00,34.0713471444034,34.4758126657249,34.0713471444034,34.18690872192383,3092600
2006-03-29 00:00:00-05:00,34.25112074893972,34.39878472225389,34.09704022323089,34.21902084350586,3859300
2006-03-30 00:00:00-05:00,34.103444080627405,34.31530777072855,33.705400042059296,33.865901947021484,5131600
2006-03-31 00:00:00-05:00,33.737504296895096,33.95578701383925,33.320200759457606,33.39081954956055,4836500
2006-04-03 00:00:00-04:00,33.384394325507415,33.390813323750834,32.83868885942783,32.857948303222656,5488100
2006-04-04 00:00:00-04:00,32.9799228368345,33.320188459117766,32.66534055002618,33.101905822753906,4553100
