filing_date,company_name,ticker,insider_name,job_title,trade_type,price,quantity_traded,final_shares_owned,change_in_shares_owned,value_of_shares_traded
2020-03-02,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores,S,230.82,-6301.0,41087.04,-15.335736037446356,-1454396.82
2020-03-02,"HOME DEPOT, INC.",HD,Gooden Linda R,,P,214.53,1120.0,1500.0,74.66666666666667,240273.6
2020-03-09,"HOME DEPOT, INC.",HD,Lennie William G.,"EVP, Outside Sales and Service",S,234.34,-9848.0,32994.79,-29.84713647215212,-2307780.32
2020-03-11,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,P,210.78,4745.0,72117.56,6.579534859471119,1000151.1
2020-05-22,"HOME DEPOT, INC.",HD,Decker Edward P.,"EVP, Merchandising",S,239.07,-603.0,72468.93,-0.8320807275614529,-144159.21
2020-05-22,"HOME DEPOT, INC.",HD,Decker Edward P.,"EVP, Merchandising",S,238.04,-35601.0,73071.93,-48.72048678610241,-8474462.04
2020-05-22,"HOME DEPOT, INC.",HD,Lennie William G.,"EVP, Outside Sales and Service",S,236.02,-17993.0,36411.77,-49.41534014962745,-4246707.86
2020-05-22,"HOME DEPOT, INC.",HD,HOLIFIELD MARK,EVP-Supply Chain & Product Dev,S,235.43,-1500.0,86281.0,-1.7385055806029135,-353145.0
2020-05-22,"HOME DEPOT, INC.",HD,Hourigan Timothy A.,EVP - Human Resources,S,239.82,-19054.0,55590.29,-34.27577010301619,-4569530.28
2020-05-22,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores,S,235.85,-4386.0,46414.93,-9.449545652659609,-1034438.1
2020-05-22,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores,S,236.83,-4300.0,46414.93,-9.264260443783929,-1018369.0
2020-05-22,"HOME DEPOT, INC.",HD,HOLIFIELD MARK,EVP-Supply Chain & Product Dev,S,235.9,-51005.0,35276.0,-144.58838870620252,-12032079.5
2020-08-21,"HOME DEPOT, INC.",HD,Lennie William G.,"EVP, Outside Sales and Service",S,283.22,-13199.0,36537.39,-36.12463834992045,-3738220.7800000003
2020-08-24,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores,S,280.2,-14360.0,46519.96,-30.868470222244387,-4023672.0
2020-08-24,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,279.82,-40600.0,22282.55,-182.2053580043577,-11360692.0
2020-08-24,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,280.0,-1347.0,20935.55,-6.434032065075912,-377160.0
2020-09-14,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,275.16,-27943.0,53739.16,-51.99746330236646,-7688795.880000001
2020-09-14,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,275.8,-877.0,52862.16,-1.6590317156922834,-241876.6
2020-09-14,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,276.69,-9872.96,52862.16,-18.67680019128995,-2731749.3024
2020-09-14,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,279.27,-11785.0,62735.11,-18.785334081664956,-3291196.9499999997
2020-09-17,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,111.53,-18276.0,48761.11,-37.48068901630828,-2038322.28
2020-09-17,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,194.35,-13679.78,35237.11,-38.82208274174585,-2658665.2430000002
2020-11-20,"HOME DEPOT, INC.",HD,McPhail Richard V,EVP & CFO,S,272.81,-14285.0,20312.31,-70.32681167233072,-3897090.85
2020-11-20,"HOME DEPOT, INC.",HD,Menear Craig A,Chairman & CEO,S,274.23,-46899.0,181773.0,-25.80086151408625,-12861112.770000001
2020-11-20,"HOME DEPOT, INC.",HD,HOLIFIELD MARK,EVP-Supply Chain & Product Dev,S,274.27,-36672.0,23276.0,-157.55284413129405,-10058029.44
2020-11-20,"HOME DEPOT, INC.",HD,Menear Craig A,Chairman & CEO,S,273.62,-48375.0,228672.0,-21.15475440806045,-13236367.5
2020-11-23,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores & Int'l Ops,S,269.03,-120.0,5065.0,-2.3692003948667324,-32283.6
2020-11-23,"HOME DEPOT, INC.",HD,Decker Edward P.,President & COO,S,269.4,-25595.0,71757.38,-35.66880507621655,-6895292.999999999
2021-04-16,"HOME DEPOT, INC.",HD,HOLIFIELD MARK,EVP-Supply Chain & Product Dev,P,266.07,83.0,83.0,100.0,22083.809999999998
2021-05-26,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,316.06,-40632.0,72445.74,-56.08611355201838,-12842149.92
2021-05-26,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,316.76,-39566.0,113050.97,-34.99837285783572,-12532926.16
2021-05-26,"HOME DEPOT, INC.",HD,Carey Matt,EVP & CIO,S,315.03,-32940.0,39505.74,-83.38028853528627,-10377088.2
2021-05-27,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - Outside Sales & Service,S,315.92,-204.0,7886.93,-2.5865577607510146,-64447.68
2021-05-27,"HOME DEPOT, INC.",HD,Lennie William G.,Executive Vice President,S,317.06,-708.0,40010.1,-1.7695531878200756,-224478.48
2021-05-27,"HOME DEPOT, INC.",HD,Lennie William G.,Executive Vice President,S,316.4,-32189.0,40718.1,-79.05329570878799,-10184599.6
2021-08-20,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - Outside Sales & Service,S,325.62,-1154.0,7886.94,-14.631783682898563,-375765.48
2021-08-24,"HOME DEPOT, INC.",HD,Menear Craig A,Chairman & CEO,S,325.72,-41325.0,162435.96,-25.44079525247981,-13460379.000000002
2021-08-24,"HOME DEPOT, INC.",HD,Menear Craig A,Chairman & CEO,S,325.06,-27143.0,203760.96,-13.321001235958057,-8823103.58
2021-08-24,"HOME DEPOT, INC.",HD,Menear Craig A,Chairman & CEO,S,325.72,-41325.0,162435.96,-25.44079525247981,-13460379.000000002
2021-08-24,"HOME DEPOT, INC.",HD,Menear Craig A,Chairman & CEO,S,325.06,-27143.0,203760.96,-13.321001235958057,-8823103.58
2021-08-24,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,328.65,-5000.0,19760.11,-25.30350286511563,-1643250.0
2021-11-19,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,398.76,-300.0,38419.51,-0.7808532696018247,-119628.0
2021-11-19,"HOME DEPOT, INC.",HD,KINNAIRD JEFFREY G,EVP - Merchandising,S,408.83,-7000.0,22122.35,-31.642207993273775,-2861810.0
2021-11-19,"HOME DEPOT, INC.",HD,McPhail Richard V,EVP & CFO,S,392.83,-14544.0,24331.97,-59.77321195119014,-5713319.52
2021-11-19,"HOME DEPOT, INC.",HD,Hourigan Timothy A.,EVP - Human Resources,S,396.21,-1197.0,70903.75,-1.6882040794739348,-474263.37
2021-11-19,"HOME DEPOT, INC.",HD,Hourigan Timothy A.,EVP - Human Resources,S,392.85,-6200.0,59303.75,-10.4546508441709,-2435670.0
2021-11-19,"HOME DEPOT, INC.",HD,Hourigan Timothy A.,EVP - Human Resources,S,395.38,-3600.0,67303.75,-5.348884720390766,-1423368.0
2021-11-19,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,398.13,-2065.0,36354.51,-5.680175582066709,-822138.45
2021-11-19,"HOME DEPOT, INC.",HD,Hourigan Timothy A.,EVP - Human Resources,S,394.42,-1800.0,65503.75,-2.7479342785718375,-709956.0
2021-11-19,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,395.98,-3433.0,29623.51,-11.588768515277224,-1359399.34
2021-11-19,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,392.87,-6300.0,19841.51,-31.75161567844383,-2475081.0
2021-11-19,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,394.2,-977.0,26141.51,-3.7373510558494902,-385133.39999999997
2021-11-19,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,397.11,-3298.0,33056.51,-9.976854785940802,-1309668.78
2021-11-19,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,394.96,-2505.0,27118.51,-9.237233166571468,-989374.7999999999
2021-11-19,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - Outside Sales & Service,S,394.24,-4874.0,7732.72,-63.03086106829162,-1921525.76
2021-11-19,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores & Int'l Ops,S,395.64,-82.0,4983.0,-1.645595023078467,-32442.48
2022-03-29,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - Outside Sales & Service,S,309.8,-504.0,11229.04,-4.488362317704809,-156139.2
2022-05-20,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - Outside Sales & Service,S,289.23,-136.0,11229.51,-1.211094696028589,-39335.28
2022-05-23,"HOME DEPOT, INC.",HD,Seidman Becker Caryn,,P,287.73,1500.0,1500.0,100.0,431595.0
2022-05-25,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores & Int'l Ops,S,288.46,-4778.0,52400.56,-9.118223164027254,-1378261.88
2022-05-25,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores & Int'l Ops,S,289.01,-1226.0,51174.56,-2.3957216241820154,-354326.26
2022-05-25,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores & Int'l Ops,S,287.41,-5289.0,57178.56,-9.24997061835765,-1520111.4900000002
2022-08-24,"HOME DEPOT, INC.",HD,Carey Matt,"EVP, Customer Experience",S,316.29,-12450.0,34721.62,-35.856621897250186,-3937810.5000000005
2022-08-24,"HOME DEPOT, INC.",HD,Carey Matt,"EVP, Customer Experience",S,314.47,-200.0,34521.62,-0.57934708741942,-62894.00000000001
2022-09-13,,HD,,EVP and CIO,S,300.59,-1000.0,6180.0,-16.181229773462782,-300590.0
2022-11-18,"HOME DEPOT, INC.",HD,KINNAIRD JEFFREY G,EVP - Merchandising,S,311.65,-6403.0,25240.71,-25.367749163949828,-1995494.95
2022-11-18,"HOME DEPOT, INC.",HD,Siddiqui Fahim,EVP and CIO,S,311.29,-2000.0,3928.0,-50.91649694501018,-622580.0
2022-11-18,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,311.72,-5000.0,21257.15,-23.521497472615096,-1558600.0000000002
2022-11-18,"HOME DEPOT, INC.",HD,Decker Edward P.,"Chair, President and CEO",S,315.47,-13030.0,125168.23,-10.409989819301591,-4110574.1000000006
2022-11-18,"HOME DEPOT, INC.",HD,Santilli Paula,,P,315.8,1583.0,1583.0,100.0,499911.4
2022-11-18,"HOME DEPOT, INC.",HD,Decker Edward P.,"Chair, President and CEO",S,313.9,-768.0,94120.23,-0.8159776065145612,-241075.19999999998
2022-11-18,"HOME DEPOT, INC.",HD,Carey Matt,"EVP, Customer Experience",S,315.63,-9528.0,24270.92,-39.25685552916824,-3007322.64
2022-11-18,"HOME DEPOT, INC.",HD,Campbell Ann Marie,EVP - U.S. Stores & Int'l Ops,S,310.79,-230.0,12692.0,-1.8121651433974157,-71481.70000000001
2022-11-18,"HOME DEPOT, INC.",HD,Decker Edward P.,"Chair, President and CEO",S,314.47,-30280.0,94888.23,-31.911228610756048,-9522151.600000001
2023-05-19,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - Outside Sales & Service,S,293.0,-1250.0,13958.14,-8.955347918848787,-366250.0
2023-05-19,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - Outside Sales & Service,S,293.54,-252.0,13958.14,-1.8053981404399153,-73972.08
