Date,Open,High,Low,Close,Volume
2006-01-03 00:00:00-05:00,18.438685475085435,18.965505060087875,18.333321826039246,18.853116989135742,79973000
2006-01-04 00:00:00-05:00,18.803944996552207,19.021696689001306,18.803944996552207,18.944429397583008,57975600
2006-01-05 00:00:00-05:00,18.937407569024376,19.056820063121894,18.902286798901606,18.958480834960938,48245500
2006-01-06 00:00:00-05:00,18.888237685783505,18.96550498667833,18.607267509490715,18.902286529541016,100963000
2006-01-09 00:00:00-05:00,18.9163418714816,19.014681132022922,18.796929338064874,18.867172241210938,55625000
2006-01-10 00:00:00-05:00,18.719654302731215,18.979552535425885,18.67750911410581,18.965503692626953,64921900
2006-01-11 00:00:00-05:00,18.972526852469823,19.23944814904394,18.895259561984894,19.169206619262695,70120700
2006-01-12 00:00:00-05:00,19.141110068495887,19.148134489844047,18.944430290061533,19.0638427734375,45994800
2006-01-13 00:00:00-05:00,18.98658042249621,19.141113702177655,18.972531577132905,19.098968505859375,41418000
2006-01-17 00:00:00-05:00,18.89526237692275,19.09896659499502,18.89526237692275,18.958480834960938,58566600
2006-01-18 00:00:00-05:00,18.78286616408799,18.95144819920054,18.754769828121358,18.846084594726562,52376200
2006-01-19 00:00:00-05:00,18.874183887111567,19.134080711090498,18.860135048039453,18.97954750061035,60367600
2006-01-20 00:00:00-05:00,18.972525098218586,18.972525098218586,18.445705634942595,18.551069259643555,79165900
2006-01-23 00:00:00-05:00,18.551073490488175,18.635365213335618,18.473806189525643,18.508928298950195,47925600
2006-01-24 00:00:00-05:00,18.501898215139793,18.579165492457097,18.41760651808718,18.459753036499023,63040700
2006-01-25 00:00:00-05:00,18.551072730923472,18.663460796937397,18.42463582171495,18.544048309326172,59072100
2006-01-26 00:00:00-05:00,18.65643351342538,18.76882156219887,18.480827019745398,18.614288330078125,69509300
2006-01-27 00:00:00-05:00,19.12705866295206,19.632806214083114,19.098962321095446,19.520418167114258,134520700
2006-01-30 00:00:00-05:00,19.541495587017252,19.794369433734705,19.513399237255076,19.667932510375977,103999200
2006-01-31 00:00:00-05:00,19.60471045452265,19.934850207389527,19.57661410991144,19.773292541503906,94841300
2006-02-01 00:00:00-05:00,19.639828579829917,19.717095861722683,19.499344196118074,19.69602394104004,68448800
2006-02-02 00:00:00-05:00,19.64685431291387,19.66090315415524,19.35183534570138,19.443151473999023,55073400
2006-02-03 00:00:00-05:00,19.30266586918477,19.457200444322524,19.20432665938529,19.344812393188477,75022700
2006-02-06 00:00:00-05:00,19.323743979351935,19.344817246640893,19.02872493616444,19.084918975830078,60170500
2006-02-07 00:00:00-05:00,18.930385246845837,19.07086967274867,18.832044674965143,18.92336082458496,72159500
2006-02-08 00:00:00-05:00,18.972529408557083,19.021699021936886,18.76180077150888,18.902286529541016,51795200
2006-02-09 00:00:00-05:00,18.93740420375027,18.98657514886432,18.71965252018739,18.72667694091797,52861700
2006-02-10 00:00:00-05:00,18.69858543260276,18.888239482281588,18.621318124358886,18.74775505065918,52127000
2006-02-13 00:00:00-05:00,18.705609489598697,18.75478044998764,18.50190658421694,18.53702735900879,46707000
2006-02-14 00:00:00-05:00,18.55107010078372,18.740725437707486,18.50892491694663,18.71965217590332,58432900
2006-02-15 00:00:00-05:00,18.747849325203653,18.980435368746708,18.677368420791208,18.945194244384766,62808900
2006-02-16 00:00:00-05:00,18.924045934673813,18.959285705451823,18.726699723108144,18.89585304260254,48868500
2006-02-17 00:00:00-05:00,18.79718227914104,18.895854721535567,18.71965316336751,18.818326950073242,41513200
2006-02-21 00:00:00-05:00,18.83242661494337,18.83242661494337,18.564600773147767,18.705562591552734,50216100
2006-02-22 00:00:00-05:00,18.698513826291602,18.931099878925927,18.656224475404276,18.832426071166992,43043100
2006-02-23 00:00:00-05:00,18.839468739755382,18.95223762023827,18.705556534376388,18.790132522583008,47359100
2006-02-24 00:00:00-05:00,18.740792299003996,18.846512933816857,18.691456092378715,18.768983840942383,44753800
2006-02-27 00:00:00-05:00,18.853563057793725,19.21301432787645,18.797178623916686,19.065004348754883,51301500
2006-02-28 00:00:00-05:00,18.99453104355382,19.241212182466132,18.938146591186523,18.938146591186523,65036100
2006-03-01 00:00:00-05:00,19.01567955088702,19.170737845352352,18.994536215686658,19.128448486328125,53061200
2006-03-02 00:00:00-05:00,19.043860418714917,19.1002448507932,18.959283098442043,19.00861930847168,41850300
2006-03-03 00:00:00-05:00,18.895853270106304,19.142535701455646,18.84651705269866,18.980430603027344,45218800
2006-03-06 00:00:00-05:00,18.9733777959848,19.13548285524876,18.90994514769703,18.96632957458496,53054100
2006-03-07 00:00:00-05:00,18.95928503363476,19.100246800374023,18.895852373033197,19.072053909301758,51613900
2006-03-08 00:00:00-05:00,19.022717195233263,19.38216848110934,19.008620750066907,19.20596694946289,57547400
2006-03-09 00:00:00-05:00,19.220065992648113,19.325786657064278,19.029767990112305,19.029767990112305,45360700
2006-03-10 00:00:00-05:00,19.07206040602692,19.184829320107628,18.94519504160825,19.14958953857422,41297200
2006-03-13 00:00:00-05:00,19.15663411982565,19.23416323762559,18.987480780880432,19.107297897338867,40342600
2006-03-14 00:00:00-05:00,19.05796133301322,19.297594217320604,19.022720214503888,19.19187355041504,39821800
2006-03-15 00:00:00-05:00,19.170731771673104,19.346933345514543,19.036818199146442,19.28350067138672,57152000
2006-03-16 00:00:00-05:00,19.269402291196755,19.368074732476988,19.184824952734278,19.22006607055664,73793700
2006-03-17 00:00:00-05:00,19.276452860498235,19.494942440339948,19.220068409432265,19.382173538208008,120615000
2006-03-20 00:00:00-05:00,19.523131253957448,19.727524342197555,19.501986585114235,19.65704345703125,67094100
2006-03-21 00:00:00-05:00,19.551321029663086,19.889627634630138,19.50903304011994,19.551321029663086,73199600
2006-03-22 00:00:00-05:00,19.086154192494995,19.382172886719157,18.888807948241784,19.13549041748047,145696100
2006-03-23 00:00:00-05:00,19.086152579721887,19.100249026901253,18.790133910511198,18.924047470092773,73682900
2006-03-24 00:00:00-05:00,18.825369204174525,19.177772233928245,18.761937895584857,19.03681182861328,69157600
2006-03-27 00:00:00-05:00,19.03681182861328,19.241204886828783,19.0297636067009,19.03681182861328,59908600
2006-03-28 00:00:00-05:00,19.03681676024241,19.177777202074225,18.89585497409937,18.959287643432617,58520500
2006-03-29 00:00:00-05:00,18.9945289814311,19.170730543988675,18.973384309972147,19.043865203857422,53150300
2006-03-30 00:00:00-05:00,19.050913109311356,19.304642441022473,19.029768438205757,19.19187355041504,54612000
2006-03-31 00:00:00-05:00,19.241214744112956,19.410369468046362,19.17778205871582,19.17778205871582,62190500
2006-04-03 00:00:00-04:00,19.501988573415893,19.544276571102667,19.33988346202391,19.42445945739746,57605300
2006-04-04 00:00:00-04:00,19.45265104187669,19.59361147277563,19.361025484696814,19.48084259033203,45470000
2006-04-05 00:00:00-04:00,19.649993453367404,19.692282787221497,19.48084015088388,19.551321029663086,41539300
2006-04-06 00:00:00-04:00,19.494940349749562,19.537228347436336,19.290547240670804,19.42445945739746,51885500
2006-04-07 00:00:00-04:00,19.459697585213295,19.537225345006252,19.191870504296535,19.20596694946289,47249400
2006-04-10 00:00:00-04:00,19.19186823176432,19.33987819986302,19.170724910829396,19.23415756225586,39432000
2006-04-11 00:00:00-04:00,19.234159604679444,19.255302927859525,19.029765185198777,19.121389389038086,42953400
2006-04-12 00:00:00-04:00,19.10024779642656,19.17072868347168,19.00862223997458,19.17072868347168,32183000
2006-04-13 00:00:00-04:00,19.0861555092174,19.170732860963998,19.029771056156797,19.0791072845459,28160000
2006-04-17 00:00:00-04:00,19.05090953881238,19.06500463926321,18.839466900318364,18.916996002197266,35796200
2006-04-18 00:00:00-04:00,18.987473454026212,19.38216442592904,18.902896145034532,19.184818267822266,56272700
2006-04-19 00:00:00-04:00,19.10729538861903,19.163679827531023,19.001573389386852,19.05091094970703,45111100
2006-04-20 00:00:00-04:00,19.06500605120173,19.163679827531023,18.81832497115616,19.05091094970703,45648300
2006-04-21 00:00:00-04:00,19.06500951993923,19.30464376499266,19.029769743324263,19.13549041748047,58528000
2006-04-24 00:00:00-04:00,19.07910500202571,19.205970342312433,19.015672331882346,19.107297897338867,42318400
2006-04-25 00:00:00-04:00,19.093201449682287,19.17777744699928,19.043865227195504,19.107297897338867,49222500
2006-04-26 00:00:00-04:00,19.08614426635809,19.191864885532144,19.029759846511222,19.10024070739746,39190000
2006-04-27 00:00:00-04:00,19.008620750066907,19.473792686068652,18.987477426628374,19.20596694946289,96509600
2006-04-28 00:00:00-04:00,17.077453012283524,17.26775099898867,16.915347917376657,17.021068572998047,591052200
2006-05-01 00:00:00-04:00,17.140879034120125,17.620147254533116,16.97877400201295,17.119735717773438,174800900
2006-05-02 00:00:00-04:00,17.26070622416963,17.620157600537965,16.844870397252027,16.922399520874023,190533500
2006-05-03 00:00:00-04:00,16.90830328130285,16.929447954637123,16.316265871056775,16.33036231994629,211527100
2006-05-04 00:00:00-04:00,16.45723152454461,16.682769382337753,16.309221465173064,16.52066421508789,171257400
2006-05-05 00:00:00-04:00,16.67572440045926,16.880118964043493,16.57705190455621,16.774396896362305,131604300
2006-05-08 00:00:00-04:00,16.80962538683568,17.6201521152762,16.56999121052305,16.725048065185547,80693500
2006-05-09 00:00:00-04:00,16.739148099155962,16.915349658094446,16.555898316542592,16.647523880004883,75345900
2006-05-10 00:00:00-04:00,16.68275970955419,16.76733702934392,16.626375277798,16.75324058532715,76563300
2006-05-11 00:00:00-04:00,16.710953538358748,16.76733932213611,16.316262462094752,16.365598678588867,92916700
2006-05-12 00:00:00-04:00,16.309217646612016,16.47132412021873,16.245784970920553,16.33036231994629,83115900
2006-05-15 00:00:00-04:00,16.34450753830965,16.43648902004279,16.294978944333884,16.379884719848633,67314800
2006-05-16 00:00:00-04:00,16.38696905540596,16.981315195202335,16.210080355455933,16.28083610534668,82095100
2006-05-17 00:00:00-04:00,16.195926538757966,16.330362308700085,16.082717895507812,16.082717895507812,98598300
2006-05-18 00:00:00-04:00,16.160548608966195,16.372814468019634,16.10394428991505,16.153472900390625,95476400
2006-05-19 00:00:00-04:00,16.12517338670038,16.20300349143837,15.934133280468467,15.962434768676758,100071200
2006-05-22 00:00:00-04:00,15.905821306158538,16.28790129914974,15.884595539583122,16.1888427734375,87322300
2006-05-23 00:00:00-04:00,16.351590875162117,16.54262963399694,16.111022149684903,16.125173568725586,79986300
2006-05-24 00:00:00-04:00,16.26668182005341,16.655837701125183,16.259606111355364,16.627534866333008,107356700
2006-05-25 00:00:00-04:00,16.677057991226455,16.924702315973892,16.655832221668646,16.79734230041504,83052700
