filing_date,company_name,ticker,insider_name,job_title,trade_type,price,quantity_traded,final_shares_owned,change_in_shares_owned,value_of_shares_traded
2014-12-12,WALT DISNEY CO/,DIS,CHEN JOHN S,,S,91.91,-6000.0,47019.32,-12.760711979671335,-551460.0
2014-12-12,WALT DISNEY CO/,DIS,CHEN JOHN S,,S,91.91,-6000.0,47019.32,-12.760711979671335,-551460.0
2014-12-23,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,94.5,-711.0,29192.66,-2.4355437291428736,-67189.5
2014-12-23,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,94.5,-711.0,29192.66,-2.4355437291428736,-67189.5
2015-01-07,WALT DISNEY CO/,DIS,McCarthy Christine M,EVP - Corporate & Treasurer,S,92.94,-37895.0,92979.59,-40.75625629237557,-3521961.3
2015-01-20,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,95.0,-20083.0,177741.96,-11.298963958763593,-1907885.0
2015-01-20,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,94.01,-19927.0,197824.96,-10.073046394145614,-1873337.27
2015-01-23,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,95.0,-10453.0,177741.96,-5.880997373945916,-993035.0
2015-01-23,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,94.47,-9192.0,188194.96,-4.884296582650247,-868368.24
2015-01-23,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,94.07,-2920.0,29923.66,-9.758164609543083,-274684.39999999997
2015-01-23,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,94.07,-2920.0,29923.66,-9.758164609543083,-274684.39999999997
2015-01-23,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,94.07,-1260.0,197386.96,-0.6383400402944551,-118528.2
2015-01-28,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,94.25,-1853.0,30386.66,-6.098070666535907,-174645.25
2015-01-28,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,94.25,-1201.0,178942.96,-0.6711635931360473,-113194.25
2015-01-28,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,94.25,-1853.0,30386.66,-6.098070666535907,-174645.25
2015-02-06,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,99.98,-1201.0,177741.96,-0.6756986363827653,-120075.98000000001
2015-02-06,WALT DISNEY CO/,DIS,LANGHAMMER FRED,,S,102.18,-20122.0,41193.97,-48.84695502764118,-2056065.9600000002
2015-02-09,WALT DISNEY CO/,DIS,LOZANO MONICA C,,S,101.57,-5760.0,55142.35,-10.445691922814317,-585043.2
2015-02-09,WALT DISNEY CO/,DIS,LOZANO MONICA C,,S,101.56,-240.0,60902.35,-0.39407346350346084,-24374.4
2015-02-09,WALT DISNEY CO/,DIS,LANGHAMMER FRED,,S,101.65,-21425.0,19768.97,-108.37691594453327,-2177851.25
2015-02-25,WALT DISNEY CO/,DIS,Parker Mary Jayne,EVP and Chief HR Officer,S,104.52,-14144.0,0.0,-inf,-1478330.88
2015-02-25,WALT DISNEY CO/,DIS,LEWIS AYLWIN B,,S,104.69,-5900.0,50883.49,-11.595116608550239,-617671.0
2015-02-25,WALT DISNEY CO/,DIS,LEWIS AYLWIN B,,S,104.69,-100.0,50783.49,-0.19691439087782273,-10469.0
2015-03-06,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,105.33,-23414.0,154086.96,-15.195315684078652,-2466196.62
2015-03-12,WALT DISNEY CO/,DIS,SMITH ORIN,,S,103.31,-1500.0,27570.46,-5.440605633710863,-154965.0
2015-03-12,WALT DISNEY CO/,DIS,SMITH ORIN,,S,104.11,-14860.0,27570.46,-53.89826647796229,-1547074.6
2015-03-13,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,106.1,-2500.0,30386.66,-8.227294477247582,-265250.0
