filing_date,company_name,ticker,insider_name,job_title,trade_type,price,quantity_traded,final_shares_owned,change_in_shares_owned,value_of_shares_traded
2024-05-08,JPMORGAN CHASE & CO,JPM,BACON ASHLEY,Chief Risk Officer,S,193.64,-5086.0,217351.0,-2.3399938348569824,-984853.0399999999
2024-05-08,JPMORGAN CHASE & CO,JPM,Erdoes Mary E.,CEO Asset & Wealth Management,S,193.66,-15895.0,585898.0,-2.71292955429102,-3078225.6999999997
2024-05-10,JPMORGAN CHASE & CO,JPM,Leopold Robin,Head of Human Resources,S,198.86,-3000.0,44113.0,-6.80071634212137,-596580.0
2024-05-10,JPMORGAN CHASE & CO,JPM,Leopold Robin,Head of Human Resources,S,198.86,-3000.0,44113.0,-6.80071634212137,-596580.0
2024-05-14,JPMORGAN CHASE & CO,JPM,Lake Marianne,CEO CCB,S,200.02,-11734.0,122740.0,-9.560045624898159,-2347034.68
2024-05-14,JPMORGAN CHASE & CO,JPM,Lake Marianne,CEO CCB,S,200.02,-11734.0,122740.0,-9.560045624898159,-2347034.68
2024-05-20,JPMORGAN CHASE & CO,JPM,Friedman Stacey,General Counsel,S,200.65,-4415.0,42124.0,-10.480960972367297,-885869.75
2024-05-20,JPMORGAN CHASE & CO,JPM,Beer Lori A,Chief Information Officer,S,200.64,-5298.0,46375.0,-11.424258760107817,-1062990.72
2024-05-20,JPMORGAN CHASE & CO,JPM,Friedman Stacey,General Counsel,S,200.65,-4415.0,42124.0,-10.480960972367297,-885869.75
2024-06-10,JPMORGAN CHASE & CO,JPM,BACON ASHLEY,Chief Risk Officer,S,199.54,-5086.0,212265.0,-2.3960615268650036,-1014860.44
2024-06-20,JPMORGAN CHASE & CO,JPM,Friedman Stacey,General Counsel,S,197.58,-4415.0,37709.0,-11.708080299132833,-872315.7000000001
2024-06-20,JPMORGAN CHASE & CO,JPM,Friedman Stacey,General Counsel,S,197.58,-4415.0,37709.0,-11.708080299132833,-872315.7000000001
